transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,cantidad_vendida,prediccion
T02493,S002,2023-02-04,2,Saturday,12,Trujillo,Residencial,Agua 625ml,Bebidas,2.0,Descuento,Lluvioso,2,2.889802728593362
T03707,S005,2023-02-02,2,Thursday,16,Trujillo,Mixta,Inca Kola 500ml,Bebidas,3.2,Combo,Lluvioso,3,3.1299790404551886
T08277,S007,2023-06-07,6,Wednesday,22,Trujillo,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,4,3.069913115339393
T00287,S006,2023-10-18,10,Wednesday,19,Cusco,Mixta,Jabon,Aseo,4.5,Descuento,Soleado,3,2.9342250040212243
T01609,S002,2023-07-13,7,Thursday,9,Arequipa,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,7,3.2699822716326152
T06632,S009,2023-08-23,8,Wednesday,21,Huancayo,Comercial,Jabon,Aseo,4.5,Ninguno,Lluvioso,2,3.069913115339393
T08279,S005,2023-06-12,6,Monday,17,Piura,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,4,3.069913115339393
T07316,S006,2023-09-25,9,Monday,15,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Descuento,Nublado,7,3.5239876681616957
T02253,S010,2023-02-06,2,Monday,7,Lima,Comercial,Oreo,Snacks,3.8,Ninguno,Lluvioso,2,3.069913115339393
T07416,S005,2023-07-26,7,Wednesday,17,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,4,3.069913115339393
T08366,S004,2023-06-23,6,Friday,15,Cusco,Mixta,Cristal,Alcohol,5.5,Ninguno,Lluvioso,3,3.069913115339393
T01892,S001,2023-02-15,2,Wednesday,14,Cusco,Mixta,Empanada,Comidas,6.5,Ninguno,Nublado,5,3.069913115339393
T05062,S006,2023-07-26,7,Wednesday,8,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Soleado,3,3.1299790404551886
T06121,S002,2023-03-04,3,Saturday,20,Cusco,Residencial,Shampoo,Aseo,12.0,Ninguno,Soleado,2,3.069913115339393
T00564,S002,2023-01-14,1,Saturday,19,Lima,Comercial,Jabon,Aseo,4.5,Descuento,Lluvioso,2,2.889802728593362
T00292,S005,2023-02-16,2,Thursday,7,Lima,Residencial,Empanada,Comidas,6.5,Ninguno,Soleado,3,3.069913115339393
T04717,S004,2023-10-22,10,Sunday,18,Trujillo,Mixta,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,1,3.069913115339393
T07709,S007,2023-03-17,3,Friday,18,Lima,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3,3.069913115339393
T06350,S004,2023-09-19,9,Tuesday,9,Piura,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,3,3.069913115339393
T00170,S006,2023-06-20,6,Tuesday,9,Arequipa,Mixta,Paracetamol,Farmacia,5.0,2x1,Lluvioso,2,3.6395364220811572
T00268,S010,2023-01-27,1,Friday,15,Lima,Residencial,Jabon,Aseo,4.5,2x1,Soleado,3,3.6395364220811572
T04639,S005,2023-02-23,2,Thursday,8,Arequipa,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,4,3.069913115339393
T07078,S002,2023-12-12,12,Tuesday,13,Trujillo,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,2,3.069913115339393
T03356,S010,2023-03-14,3,Tuesday,7,Lima,Comercial,Jabon,Aseo,4.5,Ninguno,Nublado,4,3.069913115339393
T08280,S002,2023-02-12,2,Sunday,9,Piura,Comercial,Jabon,Aseo,4.5,Ninguno,Lluvioso,4,3.069913115339393
T00316,S002,2023-11-11,11,Saturday,9,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,5,3.069913115339393
T06729,S010,2023-06-18,6,Sunday,13,Arequipa,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,4,3.069913115339393
T09495,S007,2023-01-01,1,Sunday,13,Huancayo,Mixta,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,4,3.069913115339393
T04068,S006,2023-12-12,12,Tuesday,21,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,5,3.069913115339393
T00246,S005,2023-01-04,1,Wednesday,15,Arequipa,Comercial,Empanada,Comidas,6.5,Ninguno,Lluvioso,5,3.069913115339393
T00253,S010,2023-08-21,8,Monday,11,Lima,Mixta,Pilsen,Alcohol,6.0,Ninguno,Nublado,4,3.069913115339393
T01111,S008,2023-01-17,1,Tuesday,12,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2,3.069913115339393
T04802,S008,2023-07-19,7,Wednesday,20,Huancayo,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2,3.069913115339393
T01714,S004,2023-09-01,9,Friday,12,Cusco,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,4,3.069913115339393
T00051,S007,2023-09-17,9,Sunday,16,Huancayo,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,3,3.069913115339393
T01836,S009,2023-12-15,12,Friday,15,Trujillo,Mixta,Lays,Snacks,4.2,Ninguno,Lluvioso,5,3.069913115339393
T07897,S006,2023-05-22,5,Monday,17,Arequipa,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,4,3.069913115339393
T03384,S006,2023-06-20,6,Tuesday,16,Cusco,Comercial,Jabon,Aseo,4.5,Combo,Lluvioso,3,3.1299790404551886
T06411,S002,2023-12-12,12,Tuesday,14,Huancayo,Comercial,Gatorade,Bebidas,4.0,Descuento,Lluvioso,2,2.9342250040212243
T04314,S005,2023-02-06,2,Monday,18,Lima,Mixta,Cristal,Alcohol,5.5,Descuento,Nublado,2,2.889802728593362
T00872,S006,2023-10-16,10,Monday,20,Trujillo,Residencial,Cristal,Alcohol,5.5,Descuento,Nublado,3,2.8489991187953385
T01254,S002,2023-06-06,6,Tuesday,14,Piura,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,2,3.069913115339393
T08882,S010,2023-11-22,11,Wednesday,16,Huancayo,Residencial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,6,3.069913115339393
T05851,S004,2023-04-18,4,Tuesday,7,Lima,Comercial,Hot Dog,Comidas,7.5,Ninguno,Soleado,6,3.069913115339393
T05702,S008,2023-03-06,3,Monday,12,Piura,Comercial,Paracetamol,Farmacia,5.0,2x1,Soleado,6,3.6395364220811572
T08104,S002,2023-05-02,5,Tuesday,20,Lima,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,4,3.069913115339393
T02099,S006,2023-03-12,3,Sunday,12,Trujillo,Mixta,Sandwich,Comidas,8.0,Ninguno,Lluvioso,5,3.069913115339393
T05128,S010,2023-01-16,1,Monday,9,Trujillo,Residencial,Gatorade,Bebidas,4.0,Descuento,Nublado,3,2.889802728593362
T00249,S010,2023-09-02,9,Saturday,11,Arequipa,Comercial,Oreo,Snacks,3.8,2x1,Lluvioso,5,3.6395364220811572
T06562,S008,2023-05-12,5,Friday,14,Piura,Residencial,Shampoo,Aseo,12.0,2x1,Lluvioso,4,3.6395364220811572
T01339,S005,2023-06-12,6,Monday,15,Piura,Comercial,Shampoo,Aseo,12.0,Descuento,Soleado,1,2.9348382796344996
T07018,S008,2023-11-12,11,Sunday,16,Piura,Residencial,Empanada,Comidas,6.5,2x1,Nublado,5,3.6395364220811572
T02111,S005,2023-07-02,7,Sunday,14,Trujillo,Mixta,Oreo,Snacks,3.8,2x1,Soleado,4,3.6395364220811572
T01570,S001,2023-10-25,10,Wednesday,20,Arequipa,Mixta,Lays,Snacks,4.2,Ninguno,Nublado,3,3.069913115339393
T01727,S007,2023-10-08,10,Sunday,19,Piura,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Nublado,4,3.6395364220811572
T08385,S008,2023-03-02,3,Thursday,18,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,4,3.069913115339393
T06941,S007,2023-02-12,2,Sunday,9,Arequipa,Residencial,Hot Dog,Comidas,7.5,Descuento,Nublado,2,2.889802728593362
T04396,S002,2023-05-04,5,Thursday,10,Piura,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,4,3.069913115339393
T02421,S009,2023-12-07,12,Thursday,8,Trujillo,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,2,3.069913115339393
T03046,S003,2023-10-18,10,Wednesday,8,Arequipa,Mixta,Cristal,Alcohol,5.5,Descuento,Nublado,2,2.9342250040212243
T05503,S001,2023-01-09,1,Monday,18,Huancayo,Comercial,Sandwich,Comidas,8.0,2x1,Lluvioso,3,3.6395364220811572
T03704,S005,2023-01-27,1,Friday,21,Huancayo,Mixta,Inca Kola 500ml,Bebidas,3.2,2x1,Soleado,7,3.6395364220811572
T08192,S009,2024-01-01,1,Monday,12,Arequipa,Mixta,Agua 625ml,Bebidas,2.0,Descuento,Soleado,2,2.889802728593362
T05331,S002,2023-10-12,10,Thursday,15,Huancayo,Comercial,Empanada,Comidas,6.5,Ninguno,Soleado,1,3.069913115339393
T09808,S010,2023-09-18,9,Monday,16,Cusco,Mixta,Coca Cola 500ml,Bebidas,3.5,Descuento,Lluvioso,2,2.889802728593362
T00448,S005,2023-02-21,2,Tuesday,15,Arequipa,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,2,3.069913115339393
T07895,S007,2023-06-22,6,Thursday,14,Cusco,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,5,3.069913115339393
T08729,S004,2023-05-06,5,Saturday,14,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,4,3.069913115339393
T07829,S006,2023-09-02,9,Saturday,19,Piura,Comercial,Shampoo,Aseo,12.0,2x1,Lluvioso,6,3.6395364220811572
T01769,S006,2023-06-10,6,Saturday,10,Lima,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,1,3.069913115339393
T06809,S006,2023-11-29,11,Wednesday,17,Lima,Residencial,Gatorade,Bebidas,4.0,Descuento,Nublado,2,2.9342250040212243
T04705,S007,2023-06-04,6,Sunday,10,Trujillo,Residencial,Chocolate,Snacks,4.0,Ninguno,Nublado,6,3.069913115339393
T03870,S001,2023-04-20,4,Thursday,9,Lima,Mixta,Sandwich,Comidas,8.0,2x1,Soleado,3,3.6395364220811572
T01656,S009,2023-12-23,12,Saturday,19,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,4,3.069913115339393
T03188,S010,2023-06-26,6,Monday,12,Lima,Mixta,Paracetamol,Farmacia,5.0,Combo,Lluvioso,7,3.1299790404551886
T00684,S005,2023-12-15,12,Friday,17,Cusco,Mixta,Oreo,Snacks,3.8,Ninguno,Nublado,2,3.069913115339393
T04171,S003,2023-02-08,2,Wednesday,8,Arequipa,Mixta,Pilsen,Alcohol,6.0,2x1,Soleado,2,3.6395364220811572
T04478,S006,2023-10-31,10,Tuesday,8,Piura,Residencial,Cristal,Alcohol,5.5,2x1,Nublado,5,3.6395364220811572
T00462,S006,2023-09-18,9,Monday,13,Arequipa,Residencial,Agua 625ml,Bebidas,2.0,2x1,Soleado,4,3.6395364220811572
T05764,S003,2023-07-04,7,Tuesday,14,Huancayo,Residencial,Inca Kola 500ml,Bebidas,3.2,2x1,Soleado,4,3.6395364220811572
T07523,S005,2023-05-23,5,Tuesday,20,Piura,Comercial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2,3.069913115339393
T04503,S001,2023-09-02,9,Saturday,12,Piura,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2,3.069913115339393
T09709,S007,2023-12-11,12,Monday,16,Huancayo,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,2,3.069913115339393
T00319,S007,2023-07-03,7,Monday,7,Trujillo,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2,3.069913115339393
T01145,S008,2023-04-14,4,Friday,11,Piura,Comercial,Paracetamol,Farmacia,5.0,Descuento,Nublado,6,2.889802728593362
T05094,S007,2023-01-28,1,Saturday,11,Trujillo,Comercial,Chocolate,Snacks,4.0,Ninguno,Soleado,1,3.069913115339393
T01393,S006,2023-12-17,12,Sunday,13,Trujillo,Mixta,Sandwich,Comidas,8.0,2x1,Nublado,2,3.6395364220811572
T06624,S009,2023-11-25,11,Saturday,12,Huancayo,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,4,3.069913115339393
T01502,S007,2023-09-11,9,Monday,12,Huancayo,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,1,3.069913115339393
T06409,S007,2023-10-08,10,Sunday,10,Cusco,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,2,3.069913115339393
T00377,S009,2023-03-12,3,Sunday,20,Piura,Mixta,Hot Dog,Comidas,7.5,2x1,Lluvioso,7,3.6395364220811572
T00411,S008,2023-07-22,7,Saturday,17,Arequipa,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,1,3.069913115339393
T01661,S002,2023-01-29,1,Sunday,11,Piura,Residencial,Coca Cola 500ml,Bebidas,3.5,Combo,Lluvioso,2,3.1299790404551886
T03152,S006,2023-05-07,5,Sunday,15,Cusco,Comercial,Doritos,Snacks,4.5,Ninguno,Nublado,5,3.069913115339393
T01624,S003,2023-04-18,4,Tuesday,17,Arequipa,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,3,3.069913115339393
T05609,S007,2023-11-27,11,Monday,19,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3,3.069913115339393
T08533,S005,2023-06-03,6,Saturday,14,Cusco,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,4,3.069913115339393
T05802,S003,2023-06-05,6,Monday,10,Huancayo,Residencial,Shampoo,Aseo,12.0,Descuento,Lluvioso,2,2.9348382796344996
T05306,S009,2023-11-06,11,Monday,10,Lima,Mixta,Oreo,Snacks,3.8,Ninguno,Soleado,2,3.069913115339393
T07087,S005,2023-05-27,5,Saturday,17,Huancayo,Residencial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,1,3.069913115339393
T08898,S003,2023-01-07,1,Saturday,20,Lima,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,4,3.069913115339393
T07489,S003,2023-02-06,2,Monday,14,Piura,Comercial,Empanada,Comidas,6.5,Ninguno,Lluvioso,2,3.069913115339393
T09615,S005,2023-05-18,5,Thursday,14,Huancayo,Mixta,Jabon,Aseo,4.5,Descuento,Nublado,3,2.889802728593362
T09218,S009,2023-05-28,5,Sunday,11,Arequipa,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,3,3.069913115339393
T01673,S006,2023-07-17,7,Monday,20,Cusco,Mixta,Oreo,Snacks,3.8,Descuento,Soleado,2,2.889802728593362
T02359,S002,2023-12-05,12,Tuesday,21,Cusco,Mixta,Cristal,Alcohol,5.5,Descuento,Lluvioso,4,2.9342250040212243
T08468,S004,2023-06-12,6,Monday,12,Cusco,Mixta,Pilsen,Alcohol,6.0,Ninguno,Soleado,2,3.069913115339393
T00275,S008,2023-05-12,5,Friday,22,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,4,3.6395364220811572
T02474,S005,2023-06-14,6,Wednesday,20,Cusco,Mixta,Sandwich,Comidas,8.0,Ninguno,Soleado,3,3.069913115339393
T05489,S010,2023-05-15,5,Monday,21,Cusco,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,3,3.069913115339393
T04772,S010,2023-04-25,4,Tuesday,8,Arequipa,Comercial,Hot Dog,Comidas,7.5,Ninguno,Nublado,5,3.069913115339393
T02108,S007,2023-05-30,5,Tuesday,8,Huancayo,Mixta,Pilsen,Alcohol,6.0,2x1,Nublado,2,3.6395364220811572
T07501,S008,2023-03-23,3,Thursday,7,Trujillo,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Lluvioso,3,3.1299790404551886
T04415,S008,2023-02-08,2,Wednesday,8,Arequipa,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,2,3.069913115339393
T08139,S007,2023-08-10,8,Thursday,19,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Descuento,Nublado,1,2.889802728593362
T08661,S005,2023-10-12,10,Thursday,21,Lima,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,2,3.069913115339393
T08240,S002,2023-07-14,7,Friday,22,Cusco,Mixta,Chocolate,Snacks,4.0,Descuento,Soleado,3,3.1472269710176044
T02418,S003,2023-12-06,12,Wednesday,19,Lima,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,1,3.069913115339393
T08772,S010,2023-03-26,3,Sunday,14,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Descuento,Soleado,3,2.902123645498806
T02237,S003,2023-04-03,4,Monday,13,Lima,Mixta,Jabon,Aseo,4.5,2x1,Lluvioso,5,3.6395364220811572
T03768,S005,2023-09-15,9,Friday,9,Trujillo,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,2,3.069913115339393
T09791,S001,2023-05-19,5,Friday,15,Cusco,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Soleado,1,3.069913115339393
T09990,S001,2023-10-16,10,Monday,7,Piura,Residencial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,6,3.069913115339393
T09966,S002,2023-11-28,11,Tuesday,7,Piura,Comercial,Shampoo,Aseo,12.0,2x1,Soleado,4,3.6395364220811572
T07324,S001,2023-01-30,1,Monday,20,Trujillo,Residencial,Hot Dog,Comidas,7.5,Ninguno,Nublado,4,3.069913115339393
T01383,S008,2023-10-23,10,Monday,7,Arequipa,Comercial,Pilsen,Alcohol,6.0,Descuento,Lluvioso,1,2.8977170675132875
T03102,S003,2023-01-13,1,Friday,9,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,7,3.6395364220811572
T03922,S006,2023-09-09,9,Saturday,16,Cusco,Residencial,Chocolate,Snacks,4.0,Ninguno,Soleado,4,3.069913115339393
T06686,S009,2023-10-23,10,Monday,18,Huancayo,Mixta,Empanada,Comidas,6.5,Combo,Lluvioso,7,3.5367521168659692
T03195,S002,2023-07-02,7,Sunday,10,Lima,Comercial,Hot Dog,Comidas,7.5,2x1,Soleado,3,3.6395364220811572
T01942,S006,2023-02-07,2,Tuesday,14,Cusco,Residencial,Oreo,Snacks,3.8,Ninguno,Soleado,4,3.069913115339393
T07714,S010,2023-12-06,12,Wednesday,8,Piura,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,2,3.069913115339393
T04896,S001,2023-06-24,6,Saturday,19,Cusco,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,5,3.069913115339393
T04783,S002,2023-02-02,2,Thursday,18,Cusco,Comercial,Lays,Snacks,4.2,Ninguno,Lluvioso,1,3.069913115339393
T01497,S002,2023-03-01,3,Wednesday,21,Trujillo,Mixta,Chocolate,Snacks,4.0,Ninguno,Soleado,3,3.069913115339393
T01958,S004,2023-03-31,3,Friday,13,Arequipa,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,4,3.069913115339393
T09172,S003,2023-11-22,11,Wednesday,12,Piura,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,1,3.069913115339393
T09745,S009,2023-07-06,7,Thursday,10,Trujillo,Mixta,Paracetamol,Farmacia,5.0,2x1,Lluvioso,5,3.6395364220811572
T07333,S003,2023-10-01,10,Sunday,17,Piura,Mixta,Cristal,Alcohol,5.5,Ninguno,Soleado,5,3.069913115339393
T07950,S002,2023-06-09,6,Friday,15,Piura,Residencial,Lays,Snacks,4.2,Combo,Nublado,5,3.1299790404551886
T03018,S009,2023-12-12,12,Tuesday,10,Huancayo,Comercial,Doritos,Snacks,4.5,Ninguno,Soleado,2,3.069913115339393
T06747,S004,2023-03-29,3,Wednesday,13,Arequipa,Residencial,Cristal,Alcohol,5.5,Combo,Nublado,2,3.1299790404551886
T00514,S006,2023-07-12,7,Wednesday,14,Cusco,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,3,3.069913115339393
T03935,S006,2023-08-31,8,Thursday,21,Piura,Comercial,Sandwich,Comidas,8.0,Descuento,Soleado,5,2.9348382796344996
T03026,S001,2023-02-18,2,Saturday,10,Cusco,Comercial,Doritos,Snacks,4.5,Ninguno,Soleado,3,3.069913115339393
T01199,S007,2023-10-05,10,Thursday,20,Huancayo,Comercial,Jabon,Aseo,4.5,Ninguno,Lluvioso,2,3.069913115339393
T05028,S005,2023-11-22,11,Wednesday,12,Arequipa,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,2,3.069913115339393
T09784,S009,2023-10-18,10,Wednesday,22,Lima,Residencial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,2,3.069913115339393
T00921,S003,2023-01-25,1,Wednesday,16,Huancayo,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,4,3.069913115339393
T04650,S009,2023-07-17,7,Monday,15,Piura,Mixta,Chocolate,Snacks,4.0,2x1,Soleado,4,3.6395364220811572
T05332,S010,2023-07-02,7,Sunday,21,Trujillo,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,1,3.069913115339393
T01076,S002,2023-12-01,12,Friday,21,Lima,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,2,3.069913115339393
T06769,S008,2023-11-21,11,Tuesday,10,Huancayo,Residencial,Doritos,Snacks,4.5,Descuento,Soleado,4,2.9342250040212243
T09411,S002,2023-04-02,4,Sunday,21,Piura,Comercial,Shampoo,Aseo,12.0,Descuento,Nublado,3,2.9348382796344996
T01672,S007,2023-07-29,7,Saturday,21,Cusco,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,3,3.069913115339393
T00475,S003,2023-01-28,1,Saturday,8,Arequipa,Mixta,Pilsen,Alcohol,6.0,Ninguno,Nublado,1,3.069913115339393
T09187,S010,2023-05-02,5,Tuesday,17,Lima,Mixta,Empanada,Comidas,6.5,Descuento,Nublado,1,2.855008734179954
T08840,S001,2023-10-28,10,Saturday,14,Cusco,Mixta,Sandwich,Comidas,8.0,Ninguno,Soleado,3,3.069913115339393
T05758,S004,2023-11-02,11,Thursday,8,Arequipa,Residencial,Empanada,Comidas,6.5,Descuento,Soleado,2,2.9342250040212243
T06298,S009,2023-03-18,3,Saturday,20,Arequipa,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,3,3.3183936807104173
T02479,S007,2023-05-12,5,Friday,9,Lima,Residencial,Cristal,Alcohol,5.5,2x1,Soleado,4,3.6395364220811572
T05493,S006,2023-12-22,12,Friday,9,Trujillo,Residencial,Gatorade,Bebidas,4.0,Ninguno,Nublado,4,3.069913115339393
T03915,S001,2023-06-06,6,Tuesday,11,Arequipa,Mixta,Empanada,Comidas,6.5,2x1,Nublado,3,3.6395364220811572
T02139,S009,2023-05-24,5,Wednesday,10,Arequipa,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,5,3.069913115339393
T05454,S005,2023-06-08,6,Thursday,14,Arequipa,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,2,3.069913115339393
T05379,S009,2023-07-26,7,Wednesday,12,Huancayo,Mixta,Shampoo,Aseo,12.0,Descuento,Nublado,3,2.9348382796344996
T08986,S009,2023-12-04,12,Monday,10,Huancayo,Residencial,Lays,Snacks,4.2,Descuento,Nublado,6,2.8977170675132875
T04024,S008,2023-08-18,8,Friday,13,Cusco,Mixta,Sandwich,Comidas,8.0,Ninguno,Nublado,2,3.069913115339393
T03486,S004,2023-11-19,11,Sunday,13,Cusco,Comercial,Empanada,Comidas,6.5,Ninguno,Soleado,4,3.069913115339393
T02456,S003,2023-11-14,11,Tuesday,21,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,2,3.069913115339393
T02465,S006,2023-10-27,10,Friday,13,Lima,Mixta,Cristal,Alcohol,5.5,Descuento,Lluvioso,1,2.9342250040212243
T08697,S007,2023-01-06,1,Friday,9,Trujillo,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,2,3.069913115339393
T01369,S007,2023-01-15,1,Sunday,16,Lima,Mixta,Pilsen,Alcohol,6.0,Ninguno,Nublado,2,3.069913115339393
T06689,S008,2023-01-14,1,Saturday,16,Cusco,Residencial,Oreo,Snacks,3.8,2x1,Nublado,6,3.6395364220811572
T07457,S007,2023-10-14,10,Saturday,10,Trujillo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,7,3.069913115339393
T09975,S003,2023-12-23,12,Saturday,21,Trujillo,Residencial,Oreo,Snacks,3.8,Ninguno,Soleado,2,3.069913115339393
T01902,S002,2023-01-28,1,Saturday,14,Trujillo,Comercial,Inca Kola 500ml,Bebidas,3.2,2x1,Nublado,5,3.6395364220811572
T04871,S009,2023-07-25,7,Tuesday,8,Piura,Mixta,Agua 625ml,Bebidas,2.0,Combo,Soleado,4,3.1299790404551886
T04711,S002,2023-08-03,8,Thursday,7,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,3,3.069913115339393
T07887,S009,2023-05-12,5,Friday,21,Lima,Comercial,Jabon,Aseo,4.5,2x1,Lluvioso,3,3.6395364220811572
T01794,S007,2023-11-07,11,Tuesday,19,Piura,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,4,3.1126472606564866
T02875,S005,2023-03-14,3,Tuesday,14,Arequipa,Comercial,Jabon,Aseo,4.5,Combo,Lluvioso,3,3.1299790404551886
T06218,S007,2023-01-28,1,Saturday,13,Cusco,Comercial,Paracetamol,Farmacia,5.0,2x1,Nublado,3,3.6395364220811572
T05213,S001,2023-06-28,6,Wednesday,9,Piura,Residencial,Jabon,Aseo,4.5,Combo,Lluvioso,2,3.1299790404551886
T02246,S003,2023-09-07,9,Thursday,15,Huancayo,Mixta,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,5,3.069913115339393
T01742,S005,2023-07-18,7,Tuesday,12,Piura,Residencial,Doritos,Snacks,4.5,Ninguno,Nublado,3,3.069913115339393
T01020,S006,2023-06-20,6,Tuesday,12,Huancayo,Comercial,Pilsen,Alcohol,6.0,Descuento,Soleado,1,2.855008734179954
T00706,S010,2023-05-19,5,Friday,15,Cusco,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,6,3.069913115339393
T04295,S010,2023-01-02,1,Monday,16,Piura,Comercial,Hot Dog,Comidas,7.5,Ninguno,Nublado,3,3.069913115339393
T05576,S003,2023-04-02,4,Sunday,10,Arequipa,Residencial,Empanada,Comidas,6.5,Ninguno,Lluvioso,4,3.069913115339393
T07167,S005,2023-08-18,8,Friday,15,Arequipa,Comercial,Jabon,Aseo,4.5,2x1,Nublado,3,3.6395364220811572
T08178,S001,2023-10-25,10,Wednesday,21,Arequipa,Mixta,Hot Dog,Comidas,7.5,2x1,Lluvioso,3,3.6395364220811572
T00908,S005,2023-07-19,7,Wednesday,11,Piura,Residencial,Agua 625ml,Bebidas,2.0,Combo,Lluvioso,2,3.1299790404551886
T05193,S010,2023-05-11,5,Thursday,22,Huancayo,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,4,3.069913115339393
T03078,S002,2023-02-12,2,Sunday,17,Lima,Residencial,Pilsen,Alcohol,6.0,2x1,Nublado,4,3.6395364220811572
T09367,S009,2023-07-18,7,Tuesday,7,Huancayo,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,2,3.069913115339393
