transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,cantidad_vendida
T00917,S003,2023-08-14,8,Monday,22:46,Piura,Mixta,Ibuprofeno,Farmacia,6.0,Combo,Soleado,7
T00918,S008,2023-03-08,3,Wednesday,10:44,Lima,Mixta,Cristal,Alcohol,5.5,Ninguno,Soleado,2
T00919,S010,2023-03-02,3,Thursday,20:07,Arequipa,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2
T00920,S008,2023-07-10,7,Monday,16:23,Lima,Residencial,Doritos,Snacks,4.5,Ninguno,Soleado,4
T00921,S003,2023-01-25,1,Wednesday,16:56,Huancayo,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,4
T00922,S005,2023-02-04,2,Saturday,08:26,Trujillo,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,2
T00923,S008,2023-11-07,11,Tuesday,11:48,Cusco,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,3
T00924,S007,2023-02-15,2,Wednesday,20:24,Arequipa,Mixta,Lays,Snacks,4.2,Ninguno,Soleado,3
T00925,S001,2023-05-23,5,Tuesday,09:55,Trujillo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,2
T00926,S004,2023-11-27,11,Monday,10:41,Trujillo,Mixta,Sandwich,Comidas,8.0,Ninguno,Lluvioso,3
T00927,S009,2023-09-01,9,Friday,07:07,Piura,Residencial,Inca Kola 500ml,Bebidas,3.2,2x1,Nublado,4
T00928,S010,2023-12-28,12,Thursday,21:05,Arequipa,Comercial,Oreo,Snacks,3.8,Descuento,Lluvioso,3
T00929,S001,2023-01-12,1,Thursday,17:27,Trujillo,Comercial,Gatorade,Bebidas,4.0,Ninguno,Nublado,3
T00930,S003,2023-02-28,2,Tuesday,10:34,Piura,Comercial,Empanada,Comidas,6.5,Ninguno,Soleado,3
T00931,S006,2023-07-28,7,Friday,12:03,Piura,Residencial,Lays,Snacks,4.2,2x1,Lluvioso,3
T00932,S006,2023-07-19,7,Wednesday,10:20,Arequipa,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,2
T00933,S009,2023-05-03,5,Wednesday,14:31,Cusco,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,6
T00934,S007,2023-08-26,8,Saturday,20:04,Huancayo,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,4
T00935,S003,2023-10-28,10,Saturday,10:15,Arequipa,Mixta,Sandwich,Comidas,8.0,Descuento,Nublado,4
T00936,S006,2023-11-22,11,Wednesday,13:50,Trujillo,Residencial,Pilsen,Alcohol,6.0,Combo,Soleado,2
T00937,S008,2023-10-12,10,Thursday,21:02,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,3
T00938,S007,2023-01-31,1,Tuesday,22:17,Arequipa,Mixta,Doritos,Snacks,4.5,Ninguno,Soleado,8
T00939,S002,2023-01-24,1,Tuesday,12:47,Arequipa,Residencial,Shampoo,Aseo,12.0,Ninguno,Nublado,3
T00940,S010,2023-03-13,3,Monday,15:56,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3
T00941,S006,2023-05-14,5,Sunday,21:17,Arequipa,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,4
T00942,S010,2023-01-09,1,Monday,11:41,Cusco,Residencial,Shampoo,Aseo,12.0,Combo,Soleado,1
T00943,S002,2023-07-31,7,Monday,22:48,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3
T00944,S007,2023-12-10,12,Sunday,21:43,Trujillo,Comercial,Jabon,Aseo,4.5,Ninguno,Nublado,3
T00945,S008,2023-03-05,3,Sunday,21:23,Lima,Residencial,Doritos,Snacks,4.5,Combo,Lluvioso,3
T00946,S010,2023-12-15,12,Friday,18:12,Huancayo,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,2
T00947,S010,2023-09-10,9,Sunday,18:02,Piura,Residencial,Oreo,Snacks,3.8,Ninguno,Soleado,3
T00948,S003,2023-02-26,2,Sunday,15:36,Trujillo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,2
T00949,S005,2023-02-03,2,Friday,11:47,Trujillo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3
T00950,S010,2023-04-09,4,Sunday,07:44,Arequipa,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,4
T00951,S007,2023-08-07,8,Monday,08:54,Cusco,Comercial,Pilsen,Alcohol,6.0,Combo,Soleado,6
T00952,S004,2023-09-11,9,Monday,18:33,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Nublado,3
T00953,S002,2023-06-11,6,Sunday,07:25,Trujillo,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,3
T00954,S005,2023-02-08,2,Wednesday,14:12,Lima,Mixta,Chocolate,Snacks,4.0,Ninguno,Lluvioso,2
T00955,S006,2023-09-03,9,Sunday,20:51,Arequipa,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,2
T00956,S004,2023-06-24,6,Saturday,08:52,Lima,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,1
T00957,S001,2023-11-17,11,Friday,21:37,Lima,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,1
T00958,S001,2023-03-07,3,Tuesday,08:58,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Descuento,Lluvioso,3
T00959,S007,2023-02-22,2,Wednesday,08:35,Cusco,Residencial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,5
T00960,S007,2023-11-03,11,Friday,07:29,Trujillo,Mixta,Pilsen,Alcohol,6.0,Ninguno,Soleado,3
T00961,S010,2023-12-12,12,Tuesday,07:29,Piura,Residencial,Sandwich,Comidas,8.0,Ninguno,Soleado,6
T00962,S009,2023-10-31,10,Tuesday,13:57,Arequipa,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,2
T00963,S001,2023-04-06,4,Thursday,14:08,Piura,Comercial,Cristal,Alcohol,5.5,Descuento,Lluvioso,2
T00964,S010,2023-06-09,6,Friday,11:09,Arequipa,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,3
T00965,S009,2023-01-30,1,Monday,14:32,Lima,Comercial,Inca Kola 500ml,Bebidas,3.2,Descuento,Nublado,1
T00966,S004,2023-11-24,11,Friday,13:50,Huancayo,Comercial,Oreo,Snacks,3.8,Ninguno,Lluvioso,1
T00967,S006,2023-11-04,11,Saturday,17:54,Trujillo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,5
T00968,S001,2023-02-23,2,Thursday,21:56,Cusco,Residencial,Empanada,Comidas,6.5,Descuento,Soleado,4
T00969,S004,2023-12-21,12,Thursday,14:29,Cusco,Mixta,Paracetamol,Farmacia,5.0,2x1,Nublado,3
T00970,S001,2023-04-16,4,Sunday,19:11,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Descuento,Soleado,3
T00971,S004,2023-10-12,10,Thursday,10:09,Huancayo,Mixta,Empanada,Comidas,6.5,Ninguno,Nublado,1
T00972,S005,2023-04-12,4,Wednesday,13:18,Huancayo,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,1
T00973,S005,2023-04-02,4,Sunday,13:01,Lima,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,2
T00974,S005,2023-12-02,12,Saturday,10:21,Cusco,Residencial,Chocolate,Snacks,4.0,Combo,Nublado,3
T00975,S002,2023-03-29,3,Wednesday,20:56,Piura,Residencial,Sandwich,Comidas,8.0,2x1,Soleado,4
T00976,S004,2023-12-22,12,Friday,18:20,Lima,Mixta,Chocolate,Snacks,4.0,Ninguno,Lluvioso,2
T00977,S005,2023-03-18,3,Saturday,17:15,Piura,Mixta,Lays,Snacks,4.2,Ninguno,Lluvioso,1
T00978,S002,2023-02-11,2,Saturday,22:50,Piura,Mixta,Pilsen,Alcohol,6.0,2x1,Nublado,5
T00979,S006,2023-09-13,9,Wednesday,21:11,Trujillo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,4
T00980,S010,2023-08-31,8,Thursday,15:37,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,4
T00981,S007,2023-08-20,8,Sunday,14:25,Cusco,Mixta,Oreo,Snacks,3.8,Ninguno,Soleado,6
T00982,S005,2023-10-09,10,Monday,09:08,Cusco,Mixta,Hot Dog,Comidas,7.5,Descuento,Nublado,3
T00983,S007,2023-08-27,8,Sunday,17:27,Cusco,Comercial,Doritos,Snacks,4.5,Ninguno,Nublado,3
T00984,S005,2023-07-15,7,Saturday,07:11,Huancayo,Residencial,Hot Dog,Comidas,7.5,Ninguno,Nublado,4
T00985,S004,2023-09-14,9,Thursday,09:50,Lima,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,3
T00986,S006,2023-10-07,10,Saturday,13:21,Arequipa,Comercial,Empanada,Comidas,6.5,Ninguno,Lluvioso,3
T00987,S009,2023-04-08,4,Saturday,11:54,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Descuento,Nublado,3
T00988,S001,2023-07-26,7,Wednesday,19:52,Cusco,Mixta,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,7
T00989,S008,2023-04-27,4,Thursday,14:46,Piura,Mixta,Chocolate,Snacks,4.0,2x1,Lluvioso,6
T00990,S004,2023-08-25,8,Friday,17:50,Cusco,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,2
T00991,S003,2023-08-19,8,Saturday,07:23,Arequipa,Mixta,Chocolate,Snacks,4.0,Ninguno,Soleado,7
T00992,S007,2023-06-23,6,Friday,14:26,Huancayo,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,2
T00993,S006,2023-01-12,1,Thursday,08:59,Trujillo,Mixta,Sandwich,Comidas,8.0,Ninguno,Lluvioso,4
T00994,S007,2023-07-15,7,Saturday,13:25,Piura,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,2
T00995,S009,2023-08-20,8,Sunday,16:05,Piura,Residencial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,4
T00996,S007,2023-01-14,1,Saturday,12:12,Arequipa,Residencial,Shampoo,Aseo,12.0,Ninguno,Soleado,5
T00997,S009,2023-09-26,9,Tuesday,09:29,Lima,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,4
T00998,S008,2023-03-22,3,Wednesday,10:08,Huancayo,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,4
T00999,S008,2023-04-16,4,Sunday,16:27,Piura,Mixta,Oreo,Snacks,3.8,Descuento,Lluvioso,3
T01000,S003,2023-04-14,4,Friday,21:17,Cusco,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,5
T01001,S008,2023-09-27,9,Wednesday,17:58,Cusco,Comercial,Jabon,Aseo,4.5,Ninguno,Lluvioso,5
T01002,S005,2023-05-28,5,Sunday,21:22,Cusco,Mixta,Coca Cola 500ml,Bebidas,3.5,2x1,Soleado,3
T01003,S003,2023-04-02,4,Sunday,20:29,Huancayo,Mixta,Pilsen,Alcohol,6.0,Ninguno,Soleado,3
T01004,S009,2023-05-03,5,Wednesday,12:17,Arequipa,Mixta,Pilsen,Alcohol,6.0,Descuento,Soleado,3
T01005,S006,2023-09-10,9,Sunday,20:48,Lima,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3
T01006,S001,2023-08-19,8,Saturday,12:16,Cusco,Residencial,Hot Dog,Comidas,7.5,Ninguno,Soleado,3
T01007,S004,2023-07-15,7,Saturday,17:47,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3
T01008,S008,2023-12-30,12,Saturday,11:20,Cusco,Comercial,Empanada,Comidas,6.5,2x1,Soleado,6
T01009,S005,2024-01-01,1,Monday,21:08,Piura,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,2
T01010,S007,2023-04-01,4,Saturday,16:07,Piura,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,2
T01011,S001,2023-03-20,3,Monday,21:22,Huancayo,Mixta,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,2
T01012,S008,2023-11-22,11,Wednesday,10:24,Lima,Mixta,Pilsen,Alcohol,6.0,2x1,Soleado,4
T01013,S004,2023-04-14,4,Friday,14:23,Lima,Residencial,Gatorade,Bebidas,4.0,Combo,Nublado,2
T01014,S004,2023-06-22,6,Thursday,13:43,Lima,Mixta,Coca Cola 500ml,Bebidas,3.5,2x1,Soleado,3
T01015,S006,2023-01-23,1,Monday,20:32,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,4
T01016,S004,2023-10-05,10,Thursday,19:27,Lima,Comercial,Oreo,Snacks,3.8,Ninguno,Nublado,3
T01017,S008,2023-07-25,7,Tuesday,17:00,Piura,Residencial,Doritos,Snacks,4.5,Ninguno,Lluvioso,2
T01018,S004,2023-11-16,11,Thursday,18:02,Cusco,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,2
T01019,S010,2023-12-31,12,Sunday,12:16,Arequipa,Mixta,Pilsen,Alcohol,6.0,Combo,Lluvioso,4
T01020,S006,2023-06-20,6,Tuesday,12:40,Huancayo,Comercial,Pilsen,Alcohol,6.0,Descuento,Soleado,1
T01021,S004,2023-11-08,11,Wednesday,21:24,Trujillo,Mixta,Empanada,Comidas,6.5,Ninguno,Lluvioso,3
T01022,S007,2023-01-11,1,Wednesday,10:19,Piura,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,4
T01023,S007,2023-07-11,7,Tuesday,22:18,Piura,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,1
T01024,S001,2023-06-18,6,Sunday,11:17,Trujillo,Comercial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,4
T01025,S009,2023-04-28,4,Friday,17:21,Lima,Mixta,Empanada,Comidas,6.5,Ninguno,Soleado,3
T01026,S008,2023-11-08,11,Wednesday,19:33,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,4
T01027,S004,2023-04-09,4,Sunday,08:40,Piura,Residencial,Pilsen,Alcohol,6.0,Combo,Soleado,3
T01028,S005,2023-05-01,5,Monday,09:27,Piura,Mixta,Jabon,Aseo,4.5,2x1,Soleado,4
T01029,S008,2023-04-01,4,Saturday,14:19,Huancayo,Residencial,Chocolate,Snacks,4.0,Ninguno,Nublado,4
T01030,S008,2023-07-04,7,Tuesday,19:24,Cusco,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,3
T01031,S007,2023-03-21,3,Tuesday,22:01,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,4
T01032,S005,2023-10-11,10,Wednesday,12:16,Cusco,Comercial,Jabon,Aseo,4.5,Ninguno,Nublado,3
T01033,S004,2023-02-06,2,Monday,17:08,Piura,Residencial,Shampoo,Aseo,12.0,2x1,Soleado,2
T01034,S007,2023-09-09,9,Saturday,19:59,Huancayo,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,2
T01035,S002,2023-11-25,11,Saturday,09:26,Cusco,Mixta,Cristal,Alcohol,5.5,Descuento,Soleado,4
T01036,S006,2023-05-11,5,Thursday,18:32,Huancayo,Residencial,Chocolate,Snacks,4.0,2x1,Lluvioso,4
T01037,S006,2023-05-07,5,Sunday,14:30,Huancayo,Mixta,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4
T01038,S004,2023-05-14,5,Sunday,21:43,Trujillo,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,2
T01039,S007,2023-03-01,3,Wednesday,09:41,Cusco,Mixta,Doritos,Snacks,4.5,2x1,Lluvioso,4
T01040,S005,2023-08-05,8,Saturday,12:53,Trujillo,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,1
T01041,S006,2023-07-30,7,Sunday,09:06,Piura,Comercial,Cristal,Alcohol,5.5,2x1,Lluvioso,3
T01042,S008,2023-12-24,12,Sunday,16:00,Lima,Residencial,Chocolate,Snacks,4.0,Combo,Soleado,2
T01043,S007,2023-09-26,9,Tuesday,20:41,Piura,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,1
T01044,S002,2023-04-12,4,Wednesday,22:11,Cusco,Mixta,Oreo,Snacks,3.8,Ninguno,Soleado,5
T01045,S005,2023-01-31,1,Tuesday,12:51,Cusco,Comercial,Oreo,Snacks,3.8,Descuento,Lluvioso,7
T01046,S007,2023-11-22,11,Wednesday,12:05,Lima,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,5
T01047,S002,2023-10-27,10,Friday,14:30,Lima,Residencial,Empanada,Comidas,6.5,Ninguno,Nublado,4
T01048,S007,2023-02-19,2,Sunday,13:33,Trujillo,Mixta,Coca Cola 500ml,Bebidas,3.5,Descuento,Nublado,2
T01049,S006,2023-06-22,6,Thursday,20:21,Arequipa,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,5
T01050,S002,2023-07-13,7,Thursday,08:22,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,3
T01051,S004,2023-01-14,1,Saturday,10:55,Arequipa,Comercial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,4
T01052,S006,2023-09-21,9,Thursday,20:42,Lima,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,3
T01053,S007,2023-12-14,12,Thursday,21:14,Huancayo,Mixta,Agua 625ml,Bebidas,2.0,2x1,Soleado,2
T01054,S010,2023-09-01,9,Friday,10:46,Piura,Mixta,Hot Dog,Comidas,7.5,Ninguno,Soleado,3
T01055,S009,2023-03-07,3,Tuesday,22:50,Cusco,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,3
T01056,S002,2023-12-06,12,Wednesday,14:15,Lima,Comercial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,4
T01057,S005,2023-06-17,6,Saturday,19:49,Huancayo,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,2
T01058,S006,2023-10-01,10,Sunday,22:05,Piura,Mixta,Inca Kola 500ml,Bebidas,3.2,Descuento,Lluvioso,1
T01059,S009,2023-07-13,7,Thursday,19:41,Cusco,Residencial,Agua 625ml,Bebidas,2.0,2x1,Soleado,3
T01060,S010,2023-05-29,5,Monday,09:07,Piura,Mixta,Empanada,Comidas,6.5,Ninguno,Soleado,4
T01061,S001,2023-03-07,3,Tuesday,17:24,Arequipa,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2
T01062,S003,2023-07-18,7,Tuesday,20:20,Trujillo,Mixta,Jabon,Aseo,4.5,Descuento,Lluvioso,2
T01063,S008,2023-02-24,2,Friday,19:00,Arequipa,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,3
T01064,S003,2023-12-15,12,Friday,21:09,Huancayo,Mixta,Chocolate,Snacks,4.0,2x1,Lluvioso,7
T01065,S010,2023-06-08,6,Thursday,10:17,Cusco,Mixta,Agua 625ml,Bebidas,2.0,Combo,Soleado,5
T01066,S006,2023-12-27,12,Wednesday,19:03,Piura,Mixta,Cristal,Alcohol,5.5,Combo,Soleado,3
T01067,S003,2023-12-25,12,Monday,08:59,Cusco,Mixta,Paracetamol,Farmacia,5.0,Descuento,Nublado,3
T01068,S007,2023-03-23,3,Thursday,07:35,Huancayo,Comercial,Sandwich,Comidas,8.0,Ninguno,Nublado,6
T01069,S004,2023-02-06,2,Monday,16:18,Huancayo,Mixta,Cristal,Alcohol,5.5,2x1,Nublado,3
T01070,S005,2023-06-15,6,Thursday,08:54,Cusco,Mixta,Inca Kola 500ml,Bebidas,3.2,Combo,Soleado,3
T01071,S004,2023-08-15,8,Tuesday,22:18,Piura,Mixta,Jabon,Aseo,4.5,Descuento,Soleado,2
T01072,S003,2023-07-05,7,Wednesday,10:43,Cusco,Comercial,Paracetamol,Farmacia,5.0,Descuento,Lluvioso,4
T01073,S001,2023-02-19,2,Sunday,18:30,Lima,Mixta,Doritos,Snacks,4.5,Ninguno,Lluvioso,1
T01074,S004,2023-08-11,8,Friday,11:40,Lima,Residencial,Sandwich,Comidas,8.0,2x1,Soleado,2
T01075,S002,2023-06-04,6,Sunday,12:41,Cusco,Mixta,Cristal,Alcohol,5.5,2x1,Nublado,4
T01076,S002,2023-12-01,12,Friday,21:23,Lima,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,2
T01077,S002,2023-01-12,1,Thursday,22:17,Trujillo,Residencial,Paracetamol,Farmacia,5.0,2x1,Nublado,3
T01078,S009,2023-06-02,6,Friday,11:06,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,3
T01079,S010,2023-10-12,10,Thursday,22:04,Trujillo,Mixta,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,2
T01080,S003,2023-12-04,12,Monday,10:11,Lima,Mixta,Inca Kola 500ml,Bebidas,3.2,Descuento,Nublado,3
T01081,S003,2023-01-21,1,Saturday,11:36,Lima,Mixta,Empanada,Comidas,6.5,Ninguno,Nublado,3
T01082,S003,2023-03-05,3,Sunday,16:23,Cusco,Mixta,Coca Cola 500ml,Bebidas,3.5,Combo,Soleado,4
T01083,S003,2023-01-24,1,Tuesday,16:42,Trujillo,Comercial,Lays,Snacks,4.2,Ninguno,Lluvioso,4
T01084,S001,2023-06-30,6,Friday,13:44,Piura,Residencial,Sandwich,Comidas,8.0,Ninguno,Soleado,2
T01085,S010,2023-04-21,4,Friday,11:38,Arequipa,Comercial,Lays,Snacks,4.2,Ninguno,Soleado,2
T01086,S003,2023-02-08,2,Wednesday,15:16,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2
T01087,S005,2023-08-06,8,Sunday,11:34,Huancayo,Mixta,Sandwich,Comidas,8.0,Ninguno,Lluvioso,3
T01088,S006,2023-10-16,10,Monday,12:26,Cusco,Comercial,Lays,Snacks,4.2,Descuento,Soleado,3
T01089,S009,2023-02-09,2,Thursday,15:07,Cusco,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,2
T01090,S004,2023-07-05,7,Wednesday,17:49,Arequipa,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2
T01091,S003,2023-07-13,7,Thursday,10:50,Trujillo,Mixta,Pilsen,Alcohol,6.0,Combo,Nublado,4
T01092,S005,2023-02-18,2,Saturday,18:44,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2
T01093,S006,2023-03-29,3,Wednesday,17:48,Huancayo,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,6
T01094,S009,2023-09-02,9,Saturday,11:16,Huancayo,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,3
T01095,S006,2023-07-13,7,Thursday,15:03,Huancayo,Residencial,Oreo,Snacks,3.8,Combo,Lluvioso,4
T01096,S006,2023-12-28,12,Thursday,21:11,Cusco,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,1
T01097,S002,2023-09-24,9,Sunday,14:19,Arequipa,Comercial,Hot Dog,Comidas,7.5,2x1,Nublado,5
T01098,S001,2023-02-09,2,Thursday,14:05,Lima,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,1
T01099,S003,2023-01-06,1,Friday,20:43,Cusco,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,5
T01100,S001,2023-07-27,7,Thursday,07:39,Huancayo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,2
T01101,S003,2023-05-06,5,Saturday,08:38,Huancayo,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,3
T01102,S001,2023-07-07,7,Friday,11:32,Cusco,Comercial,Doritos,Snacks,4.5,Ninguno,Nublado,4
T01103,S009,2023-02-27,2,Monday,17:58,Lima,Comercial,Lays,Snacks,4.2,2x1,Nublado,3
T01104,S010,2023-05-16,5,Tuesday,13:00,Cusco,Residencial,Cristal,Alcohol,5.5,2x1,Nublado,2
T01105,S010,2023-08-26,8,Saturday,22:03,Cusco,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,3
T01106,S007,2023-01-03,1,Tuesday,18:56,Arequipa,Residencial,Empanada,Comidas,6.5,2x1,Soleado,4
T01107,S003,2023-04-12,4,Wednesday,09:33,Cusco,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,3
T01108,S006,2023-12-03,12,Sunday,15:14,Arequipa,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,1
T01109,S003,2023-02-25,2,Saturday,21:42,Piura,Comercial,Lays,Snacks,4.2,Descuento,Lluvioso,4
T01110,S001,2023-07-03,7,Monday,13:07,Piura,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,6
T01111,S008,2023-01-17,1,Tuesday,12:42,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2
T01112,S003,2023-10-09,10,Monday,22:51,Arequipa,Comercial,Cristal,Alcohol,5.5,2x1,Lluvioso,4
T01113,S003,2023-03-09,3,Thursday,10:06,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,3
T01114,S001,2023-01-27,1,Friday,17:27,Cusco,Comercial,Inca Kola 500ml,Bebidas,3.2,Combo,Nublado,7
T01115,S009,2023-02-12,2,Sunday,20:15,Piura,Residencial,Hot Dog,Comidas,7.5,2x1,Nublado,3
T01116,S004,2023-12-25,12,Monday,14:42,Cusco,Mixta,Agua 625ml,Bebidas,2.0,Descuento,Soleado,3
T01117,S007,2023-04-07,4,Friday,11:14,Lima,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2
T01118,S007,2023-01-10,1,Tuesday,13:05,Cusco,Mixta,Chocolate,Snacks,4.0,Descuento,Nublado,2
T01119,S009,2023-04-24,4,Monday,17:27,Cusco,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3
T01120,S007,2023-05-18,5,Thursday,18:17,Piura,Comercial,Empanada,Comidas,6.5,Combo,Soleado,1
T01121,S004,2023-01-01,1,Sunday,08:42,Arequipa,Comercial,Doritos,Snacks,4.5,2x1,Nublado,6
T01122,S006,2023-08-09,8,Wednesday,12:16,Arequipa,Comercial,Jabon,Aseo,4.5,Combo,Soleado,3
T01123,S006,2023-12-16,12,Saturday,11:21,Huancayo,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,4
T01124,S002,2023-05-02,5,Tuesday,15:13,Lima,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2
T01125,S002,2023-01-22,1,Sunday,13:12,Lima,Mixta,Paracetamol,Farmacia,5.0,2x1,Lluvioso,3
T01126,S001,2023-08-31,8,Thursday,13:34,Piura,Residencial,Hot Dog,Comidas,7.5,2x1,Nublado,5
T01127,S002,2023-10-14,10,Saturday,18:57,Cusco,Residencial,Shampoo,Aseo,12.0,Ninguno,Nublado,3
T01128,S005,2023-03-27,3,Monday,15:44,Lima,Mixta,Pilsen,Alcohol,6.0,Combo,Soleado,3
T01129,S009,2023-07-23,7,Sunday,22:43,Lima,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,1
T01130,S004,2023-10-15,10,Sunday,19:25,Piura,Residencial,Shampoo,Aseo,12.0,2x1,Soleado,3
T01131,S009,2023-10-31,10,Tuesday,07:56,Cusco,Mixta,Jabon,Aseo,4.5,Combo,Lluvioso,3
T01132,S009,2023-06-05,6,Monday,14:18,Lima,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,2
